Date,Open,High,Low,Close,Adj Close,Volume
2009-02-25,3.812420,3.860930,3.793020,3.860930,2.483949,262111723
2009-02-26,3.880330,3.890030,3.696010,3.783320,2.434018,324769576
2009-02-27,3.802720,3.860930,3.763920,3.831830,2.465227,625152681
2009-03-02,3.705720,3.725120,3.608710,3.647510,2.346644,379593015
2009-03-03,3.628110,3.705720,3.550500,3.666910,2.359126,369068270
2009-03-04,3.676610,3.890030,3.676610,3.841530,2.471468,435290177
2009-03-05,3.666910,3.909430,3.666910,3.890030,2.502671,389740713
2009-03-06,3.851230,3.967640,3.831830,3.948240,2.540121,825260587
2009-03-09,3.957940,3.967640,3.783320,3.831830,2.465227,282366152
2009-03-10,3.831830,3.909430,3.822130,3.841530,2.471468,212271845
2009-03-11,3.967640,3.977340,3.793020,3.851230,2.477709,356247504
2009-03-12,3.793020,3.851230,3.725120,3.773620,2.427778,220123504
2009-03-13,3.880330,3.957940,3.860930,3.957940,2.546361,394749652
2009-03-16,4.025840,4.084050,3.996740,4.074350,2.621254,553385434
2009-03-17,4.074350,4.287770,4.045240,4.122850,2.652457,434899999
2009-03-18,4.171360,4.268360,4.142250,4.268360,2.746071,261705029
2009-03-19,4.365370,4.365370,4.161650,4.258660,2.739831,323613444
2009-03-20,4.181060,4.219860,4.016140,4.035540,2.596286,240533984
2009-03-23,4.248960,4.151950,4.307170,4.316870,2.777281,323079997
2009-03-24,4.365370,4.384770,4.268360,4.384770,2.820964,321178653
2009-03-25,4.365370,4.404180,4.219860,4.287770,2.758559,235254449
2009-03-26,4.462380,4.617590,4.452680,4.607890,2.964510,475400548
2009-03-27,4.685500,4.685500,4.452680,4.559390,2.933307,405857645
2009-03-30,4.384770,4.442980,4.103450,4.122850,2.652457,447518634
2009-03-31,4.190760,4.326570,4.122850,4.268360,2.746071,416992271
2009-04-01,4.365370,4.423580,4.093750,4.161650,2.677419,354763773
2009-04-02,4.268360,4.462380,4.268360,4.452680,2.864655,362091502
2009-04-03,4.365370,4.462380,4.316870,4.404180,2.833452,390006280
2009-04-06,4.520590,4.598190,4.433280,4.520590,2.908345,282129481
2009-04-07,4.559390,4.617590,4.452680,4.578790,2.945788,266919817
2009-04-08,4.539990,4.549690,4.345970,4.530290,2.914585,337293652
2009-04-09,4.607890,4.637000,4.530290,4.598190,2.958269,281288511
2009-04-14,4.598190,4.675800,4.510880,4.646700,2.989479,515792449
2009-04-15,4.588490,4.666100,4.530290,4.656400,2.995719,252832029
2009-04-16,4.704900,4.734000,4.569090,4.598190,2.958269,303232706
2009-04-17,4.704900,4.704900,4.501180,4.559390,2.933307,353012979
2009-04-20,4.462380,4.637000,4.462380,4.588490,2.952029,256485514
2009-04-21,4.365370,4.481780,4.365370,4.462380,2.870895,273382209
2009-04-22,4.462380,4.472080,4.171360,4.200460,2.702388,537995127
2009-04-23,4.219860,4.171360,4.258660,4.268360,2.746071,459567604
2009-04-24,4.239260,4.345970,4.181060,4.287770,2.758559,307593401
2009-04-27,4.248960,4.258660,4.122850,4.132550,2.658697,292007820
2009-04-28,4.268360,4.297470,4.035540,4.103450,2.639976,402001828
2009-04-29,4.171360,4.287770,4.142250,4.258660,2.739831,383194628
2009-04-30,4.384770,4.442980,4.307170,4.384770,2.820964,502895167
2009-05-04,4.559390,4.704900,4.491480,4.695200,3.020682,538659754
2009-05-05,4.734000,4.734000,4.578790,4.627290,2.976991,334853841
2009-05-06,4.607890,4.675800,4.423580,4.607890,2.964510,597140065
2009-05-07,4.695200,4.947420,4.695200,4.840710,3.114296,1092605988
2009-05-08,4.850410,5.112340,4.831010,5.092930,3.276563,925361979
2009-05-11,4.957120,5.073530,4.714600,4.753400,3.058124,814315144
2009-05-12,4.986220,4.986220,4.559390,4.831010,3.108055,516054404
2009-05-13,4.753400,4.763110,4.637000,4.646700,2.989479,18810507132
2009-05-14,4.578790,4.578790,4.472080,4.559390,2.933307,833165575
2009-05-15,4.724300,4.724300,4.617590,4.646700,2.989479,507147612
2009-05-18,4.559390,4.840710,4.559390,4.782510,3.076852,691806399
2009-05-19,4.879520,4.898920,4.801910,4.831010,3.108055,816771870
2009-05-20,4.801910,4.869810,4.743700,4.782510,3.076852,474588094
2009-05-21,4.734000,4.782510,4.695200,4.724300,3.039403,264731363
2009-05-22,4.714600,4.753400,4.569090,4.656400,2.995719,443096628
2009-05-25,4.646700,4.666100,4.569090,4.646700,2.989479,407230721
2009-05-26,4.617590,4.714600,4.588490,4.646700,2.989479,404006625
2009-05-27,4.704900,4.898920,4.704900,4.869810,3.133017,1055566908
2009-05-29,4.898920,4.928020,4.860110,4.889220,3.145505,820149315
2009-06-01,5.015330,5.054130,4.957120,5.034730,3.239120,894290167
2009-06-02,5.034730,5.034730,4.889220,4.937720,3.176708,561410832
2009-06-03,4.986220,5.112340,4.966820,5.005630,3.220398,503141741
2009-06-04,4.937720,4.995930,4.860110,4.986220,3.207911,371762445
2009-06-05,5.025030,5.054130,4.986220,5.034730,3.239120,399809532
2009-06-08,4.947420,5.044430,4.947420,4.966820,3.195429,355167038
2009-06-09,5.025030,5.025030,4.850410,4.908620,3.157986,372079597
2009-06-10,4.995930,5.170540,4.995930,5.170540,3.326494,1274551950
2009-06-11,5.092930,5.354860,5.092930,5.296650,3.407627,1256495275
2009-06-12,5.432460,5.529470,5.393660,5.451860,3.507482,1226952290
2009-06-15,5.451860,5.539170,5.442160,5.461570,3.513729,756924309
2009-06-16,5.432460,5.558570,5.345160,5.539170,3.563653,852157656
2009-06-17,5.471270,5.539170,5.393660,5.519770,3.605656,815228275
2009-06-18,5.548870,5.548870,5.335450,5.374260,3.510605,627201403
2009-06-19,5.471270,5.626480,5.422760,5.577980,3.643681,1278225584
2009-06-22,5.568270,5.742890,5.539170,5.626480,3.675361,685888253
2009-06-23,5.626480,5.626480,5.383960,5.510070,3.599320,670954089
2009-06-24,5.548870,5.704090,5.529470,5.674980,3.707043,537926759
2009-06-25,5.791390,5.839900,5.733190,5.830200,3.808437,605156674
2009-06-26,5.878700,5.936910,5.820500,5.869000,3.833782,485881624
2009-06-29,5.869000,5.956310,5.839900,5.859300,3.827446,336622872
2009-06-30,5.956310,5.995110,5.820500,5.830200,3.808437,380352476
2009-07-02,6.004810,6.004810,5.752590,5.839900,3.814773,435419629
2009-07-03,5.723490,5.801090,5.694390,5.771990,3.770413,316758270
2009-07-06,5.684680,5.733190,5.607080,5.626480,3.675361,357154206
2009-07-07,5.626480,5.684680,5.510070,5.558570,3.631001,229479706
2009-07-08,5.519770,5.548870,5.345160,5.510070,3.599320,406334601
2009-07-09,5.529470,5.548870,5.383960,5.451860,3.561296,314450534
2009-07-10,5.451860,5.510070,5.393660,5.432460,3.548623,271293732
2009-07-13,5.383960,5.413060,5.199640,5.267550,3.440899,413946502
2009-07-14,5.374260,5.471270,5.364560,5.442160,3.554959,380237741
2009-07-15,5.490670,5.597380,5.490670,5.548870,3.624665,298794617
2009-07-16,5.684680,5.713790,5.529470,5.548870,3.624665,337994715
2009-07-17,5.577980,5.723490,5.558570,5.684680,3.713379,335773279
2009-07-20,5.771990,5.907800,5.733190,5.888400,3.846455,390215126
2009-07-21,5.917500,5.917500,5.742890,5.839900,3.814773,287847633
2009-07-22,5.917500,5.927200,5.694390,5.704090,3.726058,284048704
2009-07-23,5.781690,5.917500,5.733190,5.907800,3.859127,360638306
2009-07-24,5.995110,5.995110,5.810800,5.927200,3.871799,344684045
2009-07-27,5.966010,6.033910,5.946610,5.985410,3.909823,388216652
2009-07-28,5.946610,6.092120,5.907800,6.072720,3.966857,430066907
2009-07-29,5.975710,6.072720,5.839900,5.985410,3.909823,438371780
2009-07-30,5.985410,6.024210,5.898100,6.004810,3.922496,313269235
2009-07-31,6.092120,6.101820,5.975710,6.063020,3.960521,365026282
2009-08-03,6.072720,6.121220,6.024210,6.072720,3.966857,374307282
2009-08-04,6.043610,6.140620,5.927200,5.975710,3.903488,405723018
2009-08-05,5.869000,5.966010,5.752590,5.781690,3.776749,462639370
2009-08-06,5.762290,5.810800,5.684680,5.762290,3.764076,452482576
2009-08-07,5.645880,5.645880,5.529470,5.577980,3.643681,532447340
2009-08-10,5.674980,5.859300,5.655580,5.801090,3.789421,454251360
2009-08-11,5.771990,5.898100,5.752590,5.859300,3.827446,424043965
2009-08-12,5.791390,5.839900,5.723490,5.762290,3.764076,437848998
2009-08-13,5.839900,5.917500,5.820500,5.907800,3.859127,415464764
2009-08-14,5.966010,5.966010,5.878700,5.927200,3.871799,383396006
2009-08-17,5.810800,5.888400,5.742890,5.771990,3.770413,516776626
2009-08-18,5.771990,5.839900,5.694390,5.762290,3.764076,381652745
2009-08-19,5.733190,5.810800,5.597380,5.655580,3.694371,437817676
2009-08-20,5.723490,5.791390,5.684680,5.713790,3.732394,284923297
2009-08-21,5.713790,5.771990,5.607080,5.665280,3.700707,294148043
2009-08-24,5.869000,5.869000,5.781690,5.810800,3.795764,395402610
2009-08-25,5.694390,5.801090,5.674980,5.781690,3.776749,275848996
2009-08-26,5.839900,5.849600,5.723490,5.733190,3.745067,231817500
2009-08-27,5.674980,5.762290,5.645880,5.733190,3.745067,340351234
2009-08-28,5.801090,5.801090,5.645880,5.674980,3.707043,276755998
2009-08-31,5.558570,5.694390,5.529470,5.674980,3.707043,340324419
2009-09-01,5.723490,5.723490,5.645880,5.674980,3.707043,232598900
2009-09-02,5.626480,5.655580,5.558570,5.607080,3.662689,220033057
2009-09-03,5.607080,5.694390,5.607080,5.655580,3.694371,235726232
2009-09-04,5.713790,5.869000,5.684680,5.859300,3.827446,499121639
2009-09-07,5.956310,5.985410,5.898100,5.966010,3.897151,379757748
2009-09-08,5.966010,6.130920,5.946610,6.111520,3.992203,638091523
2009-09-09,6.121220,6.121220,6.014510,6.033910,3.941504,237419475
2009-09-10,6.101820,6.189130,6.092120,6.101820,3.985866,337427930
2009-09-11,6.121220,6.189130,6.092120,6.121220,3.998539,270994562
2009-09-14,6.063020,6.111520,6.024210,6.101820,3.985866,253512572
2009-09-15,6.130920,6.150320,6.082420,6.101820,3.985866,97855375
2009-09-16,6.189130,6.266730,6.130920,6.257030,4.087254,414876514
2009-09-17,6.354040,6.373440,6.266730,6.286140,4.106269,401716818
2009-09-18,6.247330,6.324940,6.218230,6.286140,4.106269,262355548
2009-09-21,6.247330,6.354040,6.237630,6.295840,4.112605,269357653
2009-09-22,6.247330,6.295840,6.227930,6.266730,4.093590,215114845
2009-09-23,6.218230,6.266730,6.198830,6.218230,4.061907,185321661
2009-09-24,6.189130,6.189130,5.966010,6.033910,3.941504,473228967
2009-09-25,5.975710,6.082420,5.927200,6.053320,3.954185,191241781
2009-09-28,5.975710,6.053320,5.946610,5.966010,3.897151,166456939
2009-09-29,6.072720,6.111520,6.024210,6.053320,3.954185,209217109
2009-09-30,6.004810,6.082420,5.975710,6.004810,3.922496,184948147
2009-10-02,5.820500,5.917500,5.820500,5.907800,3.859127,298232053
2009-10-05,5.888400,5.985410,5.888400,5.975710,3.903488,166622644
2009-10-06,6.004810,6.092120,5.985410,6.082420,3.973193,238984148
2009-10-07,6.198830,6.315240,6.150320,6.276430,4.099926,534488437
2009-10-08,6.305540,6.354040,6.286140,6.305540,4.118941,296426440
2009-10-09,6.354040,6.373440,6.295840,6.334640,4.137950,278777575
2009-10-12,6.383140,6.392840,6.286140,6.305540,4.118941,179996340
2009-10-13,6.344340,6.431650,6.305540,6.402550,4.182311,356604085
2009-10-14,6.412250,6.528660,6.412250,6.518960,4.258352,320545114
2009-10-15,6.577160,6.654770,6.577160,6.615960,4.321716,360686814
2009-10-16,6.645070,6.674170,6.518960,6.538360,4.271026,357963284
2009-10-19,6.489850,6.654770,6.480150,6.645070,4.340731,233055957
2009-10-20,6.703270,6.751780,6.674170,6.732370,4.397758,273922628
2009-10-21,6.712970,6.722670,6.654770,6.683870,4.366076,190701950
2009-10-22,6.674170,6.742070,6.577160,6.722670,4.391421,294116459
2009-10-23,6.780880,6.887590,6.751780,6.839080,4.467463,368928215
2009-10-27,6.645070,6.780880,6.625660,6.703270,4.378749,252476109
2009-10-28,6.683870,6.742070,6.528660,6.567460,4.290034,284297968
2009-10-29,6.431650,6.470450,6.354040,6.412250,4.188647,345704118
2009-10-30,6.499550,6.722670,6.489850,6.606260,4.315379,344595797
2009-11-02,6.412250,6.586860,6.354040,6.567460,4.290034,307189346
2009-11-03,6.548060,6.596560,6.402550,6.412250,4.188647,262229279
2009-11-04,6.489850,6.596560,6.441350,6.567460,4.290034,181106016
2009-11-05,6.509250,6.548060,6.451050,6.499550,4.245673,171692779
2009-11-06,6.664470,6.693570,6.557760,6.567460,4.290034,198315021
2009-11-09,6.606260,6.780880,6.577160,6.771180,4.423109,294206798
2009-11-10,6.858480,6.926390,6.800280,6.829380,4.461127,280227320
2009-11-11,6.868190,6.906990,6.819680,6.897290,4.505487,171683655
2009-11-12,6.916690,6.945790,6.809980,6.819680,4.454791,250991949
2009-11-13,6.868190,6.945790,6.790580,6.916690,4.518160,229156710
2009-11-16,7.013700,7.178610,6.984600,7.168910,4.682917,300513314
2009-11-17,7.236820,7.236820,7.081600,7.168910,4.682917,179112483
2009-11-18,7.227120,7.227120,7.033100,7.120410,4.651235,173261111
2009-11-19,7.120410,7.149510,6.897290,6.945790,4.537169,149933606
2009-11-20,6.936090,6.955490,6.839080,6.897290,4.505487,186481610
2009-11-23,6.936090,7.207710,6.916690,7.178610,4.689252,194994321
2009-11-24,7.130110,7.168910,6.887590,6.936090,4.530833,301083771
2009-11-25,6.809980,6.936090,6.751780,6.936090,4.530833,516689924
2009-11-26,6.887590,6.887590,6.606260,6.683870,4.366076,528158744
2009-11-27,6.480150,6.596560,6.324940,6.363740,4.156959,765504483
2009-11-30,6.625660,6.732370,6.567460,6.693570,4.372413,368280936
2009-12-01,6.674170,6.868190,6.635370,6.829380,4.461127,233841407
2009-12-02,6.965190,7.004000,6.877890,6.926390,4.524497,294434880
2009-12-03,7.023400,7.052500,6.936090,6.984600,4.562520,224208522
2009-12-04,6.984600,7.013700,6.848780,6.965190,4.549841,196003464
2009-12-07,6.906990,7.004000,6.877890,6.906990,4.511824,141637791
2009-12-08,6.839080,6.848780,6.732370,6.761480,4.416773,209428641
2009-12-09,6.722670,6.771180,6.596560,6.635370,4.334395,280645077
2009-12-10,6.693570,6.722670,6.518960,6.586860,4.302707,308590454
2009-12-11,6.645070,6.761480,6.596560,6.635370,4.334395,302879489
2009-12-14,6.451050,6.771180,6.451050,6.645070,4.340731,335595600
2009-12-15,6.586860,6.586860,6.480150,6.499550,4.245673,325022379
2009-12-16,6.451050,6.489850,6.315240,6.363740,4.156959,419762172
2009-12-17,6.354040,6.373440,6.208530,6.257030,4.087254,347835622
2009-12-18,6.150320,6.237630,6.150320,6.169730,4.030227,334732857
2009-12-21,6.160020,6.179430,6.063020,6.092120,3.979530,209009257
2009-12-22,6.111520,6.276430,6.111520,6.218230,4.061907,258317864
2009-12-23,6.257030,6.334640,6.160020,6.315240,4.125278,216713440
2009-12-24,6.334640,6.470450,6.324940,6.421950,4.194983,136166477
2009-12-28,6.480150,6.538360,6.383140,6.402550,4.182311,143534097
2009-12-29,6.441350,6.460750,6.324940,6.363740,4.156959,145711197
2009-12-30,6.305540,6.373440,6.218230,6.286140,4.106269,336198827
2009-12-31,6.334640,6.480150,6.305540,6.470450,4.226665,136192340
2010-01-04,6.460750,6.538360,6.334640,6.392840,4.175968,152411399
2010-01-05,6.489850,6.557760,6.431650,6.548060,4.277361,218015415
2010-01-06,6.548060,6.596560,6.470450,6.518960,4.258352,313089841
2010-01-07,6.596560,6.596560,6.402550,6.412250,4.188647,244785125
2010-01-08,6.451050,6.460750,6.305540,6.334640,4.137950,367803213
2010-01-11,6.421950,6.518960,6.324940,6.363740,4.156959,280214307
2010-01-12,6.315240,6.363740,6.198830,6.227930,4.068244,422797852
2010-01-13,6.111520,6.111520,5.946610,5.985410,3.909823,800575333
2010-01-14,6.014510,6.072720,5.917500,5.927200,3.871799,372665182
2010-01-15,5.985410,6.033910,5.927200,5.956310,3.890815,360273745
2010-01-18,5.888400,6.111520,5.839900,5.985410,3.909823,396059554
2010-01-19,5.995110,6.237630,5.995110,6.227930,4.068244,427973344
2010-01-20,6.160020,6.179430,5.966010,6.033910,3.941504,445119777
2010-01-21,6.014510,6.053320,5.888400,5.936910,3.878143,527485047
2010-01-22,5.839900,6.033910,5.801090,6.014510,3.928833,699622098
2010-01-25,5.956310,6.033910,5.917500,5.946610,3.884479,294919503
2010-01-26,5.917500,5.946610,5.742890,5.771990,3.770413,392806850
2010-01-27,5.801090,5.849600,5.723490,5.762290,3.764076,246003447
2010-01-28,5.839900,5.956310,5.810800,5.936910,3.878143,368071390
2010-01-29,5.820500,5.927200,5.723490,5.801090,3.789421,335147840
2010-02-01,5.820500,5.927200,5.742890,5.907800,3.859127,352420919
2010-02-02,5.966010,5.995110,5.810800,5.820500,3.802100,305689839
2010-02-03,5.869000,5.966010,5.801090,5.917500,3.865464,289800584
2010-02-04,5.869000,5.898100,5.791390,5.810800,3.795764,283933349
2010-02-05,5.665280,5.704090,5.626480,5.636180,3.681698,384842459
2010-02-08,5.645880,5.665280,5.548870,5.587680,3.650017,267985333
2010-02-09,5.616780,5.733190,5.577980,5.694390,3.719722,248710729
2010-02-10,5.704090,5.771990,5.645880,5.733190,3.745067,240962464
2010-02-11,5.781690,5.839900,5.742890,5.810800,3.795764,227155022
2010-02-12,5.820500,5.859300,5.762290,5.781690,3.776749,203330751
2010-02-17,5.907800,5.927200,5.791390,5.820500,3.802100,192267138
2010-02-18,5.820500,5.849600,5.742890,5.762290,3.764076,125971758
2010-02-19,5.704090,5.704090,5.587680,5.597380,3.656352,241162993
2010-02-22,5.733190,5.762290,5.665280,5.684680,3.713379,202417345
2010-02-23,5.655580,5.801090,5.577980,5.752590,3.757740,250326474
2010-02-24,5.704090,5.733190,5.645880,5.665280,3.700707,226769831
2010-02-25,5.645880,5.704090,5.577980,5.616780,3.669026,381439149
2010-02-26,5.694390,5.713790,5.636180,5.694390,3.719722,270036359
2010-03-01,5.791390,5.936910,5.762290,5.927200,3.871799,671562880
2010-03-02,6.014510,6.014510,5.956310,5.995110,3.916161,482563924
2010-03-03,6.033910,6.033910,5.927200,5.956310,3.890815,340572650
2010-03-04,6.014510,6.014510,5.762290,5.781690,3.776749,464089813
2010-03-05,5.869000,5.995110,5.742890,5.917500,3.865464,654394348
2010-03-08,6.043610,6.063020,5.995110,6.024210,3.935170,459657490
2010-03-09,6.024210,6.063020,5.985410,6.014510,3.928833,263493260
2010-03-10,6.063020,6.063020,5.995110,6.033910,3.941504,162470703
2010-03-11,6.063020,6.072720,5.956310,6.004810,3.922496,207652084
2010-03-12,5.956310,6.014510,5.927200,6.004810,3.922496,221027266
2010-03-15,5.927200,5.966010,5.888400,5.917500,3.865464,194935511
2010-03-16,5.917500,5.975710,5.869000,5.898100,3.852791,155233561
2010-03-17,5.936910,6.043610,5.907800,6.004810,3.922496,297296597
2010-03-18,5.995110,6.111520,5.995110,6.033910,3.941504,267673831
2010-03-19,6.033910,6.092120,6.014510,6.072720,3.966857,191790457
2010-03-22,6.014510,6.014510,5.917500,5.956310,3.890815,289305793
2010-03-23,5.995110,6.053320,5.966010,5.985410,3.909823,174629653
2010-03-24,6.063020,6.072720,6.004810,6.014510,3.928833,193722466
2010-03-25,6.014510,6.024210,5.898100,5.927200,3.871799,224176844
2010-03-26,5.830200,5.966010,5.830200,5.907800,3.859127,389873680
2010-03-29,5.927200,6.043610,5.917500,5.966010,3.897151,277101424
2010-03-30,5.995110,6.101820,5.966010,6.072720,3.966857,329047559
2010-03-31,6.111520,6.218230,6.101820,6.169730,4.030227,572529678
2010-04-01,6.266730,6.324940,6.247330,6.305540,4.118941,401014045
2010-04-07,6.460750,6.577160,6.421950,6.567460,4.290034,617367288
2010-04-08,6.518960,6.586860,6.499550,6.548060,4.277361,309389979
2010-04-09,6.635370,6.693570,6.548060,6.654770,4.347067,470979008
2010-04-12,6.742070,6.742070,6.528660,6.548060,4.277361,344420800
2010-04-13,6.567460,6.625660,6.548060,6.586860,4.302707,383542418
2010-04-14,6.577160,6.654770,6.557760,6.635370,4.334395,286556372
2010-04-15,6.674170,6.712970,6.548060,6.567460,4.290034,266926320
2010-04-16,6.548060,6.567460,6.334640,6.392840,4.175968,450511737
2010-04-19,6.276430,6.286140,6.169730,6.247330,4.080917,478927226
2010-04-20,6.305540,6.383140,6.189130,6.363740,4.156959,231020788
2010-04-21,6.441350,6.451050,6.208530,6.237630,4.074582,323758906
2010-04-22,6.160020,6.247330,6.150320,6.237630,4.074582,282587600
2010-04-23,6.208530,6.237630,6.111520,6.130920,4.004875,306542662
2010-04-26,6.227930,6.266730,6.198830,6.218230,4.061907,174866592
2010-04-27,6.111520,6.179430,6.072720,6.121220,3.998539,256476089
2010-04-28,5.985410,6.053320,5.985410,6.033910,3.941504,356170848
2010-04-29,6.043610,6.092120,5.956310,5.975710,3.903488,245626780
2010-04-30,6.053320,6.247330,6.024210,6.227930,4.068244,371313943
2010-05-03,6.121220,6.189130,6.111520,6.130920,4.004875,259569112
2010-05-04,6.130920,6.218230,6.092120,6.101820,3.985866,207319498
2010-05-05,5.966010,6.053320,5.946610,6.004810,3.922496,456250835
2010-05-06,5.975710,6.043610,5.898100,6.033910,3.941504,358625873
2010-05-07,5.966010,6.140620,5.946610,6.092120,3.979530,473839368
2010-05-10,6.247330,6.247330,6.179430,6.198830,4.049236,352264191
2010-05-11,6.198830,6.247330,6.024210,6.101820,3.985866,351343037
2010-05-12,6.101820,6.140620,6.033910,6.121220,3.998539,229964789
2010-05-13,6.208530,6.208530,6.169730,6.169730,4.030227,256607450
2010-05-14,6.140620,6.218230,6.101820,6.130920,4.004875,245293907
2010-05-17,6.072720,6.072720,6.014510,6.024210,3.935170,283450468
2010-05-18,6.009660,6.140620,5.995110,6.101820,3.985866,178329326
2010-05-19,6.075630,6.082420,5.975710,5.985410,3.909823,177356169
2010-05-20,5.975710,6.063020,5.907800,5.966010,3.897151,251779687
2010-05-24,6.082420,6.082420,6.043610,6.043610,3.947842,227624145
2010-05-25,5.956310,5.966010,5.810800,5.820500,3.802100,432606822
2010-05-26,5.820500,5.936910,5.820500,5.907800,3.859127,267664548
2010-05-27,5.849600,6.063020,5.830200,5.975710,3.903488,444925905
2010-05-28,6.072720,6.140620,6.053320,6.082420,3.973193,322129717
2010-05-31,6.072720,6.130920,6.043610,6.111520,3.992203,168251346
2010-06-01,6.014510,6.111520,6.014510,6.033910,3.941504,185027954
2010-06-02,6.053320,6.072720,5.927200,6.004810,3.922496,211753820
2010-06-03,6.140620,6.140620,6.043610,6.063020,3.960521,198033489
2010-06-04,6.024210,6.092120,6.014510,6.053320,3.954185,174167210
2010-06-07,5.878700,5.946610,5.869000,5.946610,3.884479,291027898
2010-06-08,5.956310,5.975710,5.907800,5.936910,3.878143,159862603
2010-06-09,5.936910,6.063020,5.898100,5.975710,3.903488,198861059
2010-06-10,5.975710,6.014510,5.966010,5.985410,3.909823,96918517
2010-06-11,6.063020,6.101820,5.985410,6.004810,3.922496,187508739
2010-06-14,6.082420,6.092120,6.043610,6.072720,3.966857,167818660
2010-06-15,6.063020,6.121220,6.053320,6.111520,3.992203,181633002
2010-06-17,6.092120,6.150320,6.092120,6.130920,4.004875,171696972
2010-06-18,6.160020,6.227930,6.130920,6.208530,4.055572,309172123
2010-06-21,6.305540,6.538360,6.295840,6.518960,4.258352,678491904
2010-06-22,6.499550,6.528660,6.460750,6.509250,4.252010,378199460
2010-06-23,6.431650,6.489850,6.421950,6.480150,4.233001,263864383
2010-06-24,6.441350,6.528660,6.441350,6.489850,4.239337,190409991
2010-06-25,6.480150,6.528660,6.441350,6.499550,4.245673,243078926
2010-06-28,6.548060,6.557760,6.509250,6.548060,4.277361,213855504
2010-06-29,6.548060,6.557760,6.363740,6.402550,4.182311,430595227
2010-06-30,6.111520,6.150320,6.092120,6.150320,4.148430,311649627
2010-07-02,6.150320,6.150320,5.995110,6.014510,4.056826,325539838
2010-07-05,5.985410,6.043610,5.946610,5.956310,4.017569,255738284
2010-07-06,5.917500,6.101820,5.917500,6.092120,4.109174,233666154
2010-07-07,6.033910,6.092120,5.995110,6.014510,4.056826,180017595
2010-07-08,6.014510,6.140620,6.014510,6.024210,4.063368,189631639
2010-07-09,6.053320,6.179430,6.033910,6.140620,4.141888,292801647
2010-07-12,6.189130,6.315240,6.160020,6.286140,4.240042,306265204
2010-07-13,6.286140,6.373440,6.276430,6.324940,4.266213,305175696
2010-07-14,6.421950,6.431650,6.305540,6.315240,4.259670,227024324
2010-07-15,6.324940,6.383140,6.160020,6.169730,4.161523,251719280
2010-07-16,6.169730,6.247330,6.111520,6.130920,4.135345,205890724
2010-07-19,6.072720,6.130920,6.063020,6.092120,4.109174,160315283
2010-07-20,6.092120,6.237630,6.092120,6.198830,4.181150,191974891
2010-07-21,6.286140,6.286140,6.257030,6.276430,4.233492,196158832
2010-07-22,6.266730,6.305540,6.227930,6.305540,4.253127,175046987
2010-07-23,6.383140,6.383140,6.383140,6.383140,4.305469,0
2010-07-26,6.373440,6.373440,6.373440,6.373440,4.298926,0
2010-07-27,6.392840,6.402550,6.334640,6.392840,4.312011,202051340
2010-07-28,6.421950,6.421950,6.421950,6.421950,4.331646,0
2010-07-29,6.402550,6.402550,6.402550,6.402550,4.318562,0
2010-07-30,6.363740,6.431650,6.354040,6.392840,4.312011,132475619
2010-08-02,6.499550,6.499550,6.499550,6.499550,4.383988,0
2010-08-03,6.557760,6.557760,6.557760,6.557760,4.423251,0
2010-08-04,6.548060,6.548060,6.548060,6.548060,4.416708,0
2010-08-05,6.567460,6.596560,6.528660,6.586860,4.442879,194710316
2010-08-06,6.596560,6.674170,6.567460,6.664470,4.495228,306887047
2010-08-09,6.664470,6.664470,6.664470,6.664470,4.495228,0
2010-08-10,6.674170,6.693570,6.499550,6.518960,4.397080,260688406
2010-08-11,6.499550,6.557760,6.334640,6.344340,4.279298,342839757
2010-08-12,6.257030,6.324940,6.227930,6.315240,4.259670,374471907
2010-08-13,6.305540,6.373440,6.266730,6.363740,4.292384,211298594
2010-08-16,6.295840,6.489850,6.295840,6.421950,4.331646,159571764
2010-08-17,6.431650,6.431650,6.354040,6.392840,4.312011,106707093
2010-08-18,6.392840,6.392840,6.392840,6.392840,4.312011,0
2010-08-19,6.373440,6.373440,6.373440,6.373440,4.298926,0
2010-08-20,6.305540,6.373440,6.295840,6.344340,4.279298,150164937
2010-08-23,6.315240,6.344340,6.257030,6.276430,4.233492,182675569
2010-08-24,6.257030,6.257030,6.257030,6.257030,4.220407,0
2010-08-25,6.218230,6.218230,6.218230,6.218230,4.194235,0
2010-08-26,6.266730,6.266730,6.208530,6.227930,4.200779,155425660
2010-08-27,6.198830,6.266730,6.198830,6.227930,4.200779,155288365
2010-08-30,6.305540,6.324940,6.266730,6.305540,4.253127,137052023
2010-08-31,6.247330,6.257030,6.160020,6.227930,4.200779,206621267
2010-09-01,6.227930,6.286140,6.208530,6.247330,4.213864,139314935
2010-09-02,6.344340,6.354040,6.276430,6.295840,4.246584,161775744
2010-09-03,6.334640,6.334640,6.266730,6.295840,4.246584,141241219
2010-09-06,6.354040,6.421950,6.324940,6.392840,4.312011,207687620
2010-09-07,6.421950,6.421950,6.383140,6.383140,4.305469,153465480
2010-09-08,6.373440,6.383140,6.305540,6.334640,4.272755,245547412
2010-09-09,6.373440,6.412250,6.334640,6.392840,4.312011,154300664
2010-09-10,6.451050,6.451050,6.354040,6.412250,4.325104,139988804
2010-09-13,6.460750,6.548060,6.451050,6.548060,4.416708,318473081
2010-09-14,6.596560,6.635370,6.538360,6.557760,4.423251,256181643
